spend_id,campaign_name,channel,spend_amount,attributed_revenue,leads_generated,spend_date,source_system
3308d2d5-6b9,Annual User Conference,content_marketing,1427.3,4713.18,67,2025-05-12,marketing_platform
f2ab62c2-339,Email Nurture - Enterprise,events,5648.78,14981.93,2,2025-05-12,marketing_platform
8a494769-9d7,Google Ads - Brand,google_ads,7450.94,21822.76,68,2025-05-12,marketing_platform
1007088c-ef3,Partner Co-Marketing,google_ads,5316.57,11965.46,30,2025-05-12,marketing_platform
d13611d9-519,Competitive Takeout,content_marketing,2769.62,5623.63,31,2025-05-12,marketing_platform
adb6ea12-a9a,Partner Co-Marketing,webinars,1927.35,5453.77,45,2025-05-11,marketing_platform
a2cc05bc-929,Finance Leader Roundtable,linkedin,4237.87,1642.47,65,2025-05-11,marketing_platform
ef8aa422-772,Developer Community Events,webinars,8561.37,13436.35,48,2025-05-11,marketing_platform
44f2905a-bb0,Cloud Analytics Content Hub,webinars,916.79,2110.48,68,2025-05-11,marketing_platform
2e137d3f-efd,Annual User Conference,events,4715.69,6710.84,5,2025-05-11,marketing_platform
65439836-704,Customer Proof Campaign,webinars,5487.75,18562.98,73,2025-05-11,marketing_platform
9613905d-cae,RevOps Field Dinner,events,1825.87,2218.6,35,2025-05-11,marketing_platform
8d26c50d-686,Google Ads - Product,content_marketing,7166.29,17939.22,57,2025-05-11,marketing_platform
93fd9cf2-3b1,LinkedIn ABM Campaign,events,6931.33,2971.3,23,2025-05-11,marketing_platform
ab513d96-f90,Competitive Takeout,linkedin,5273.21,15532.36,68,2025-05-11,marketing_platform
1dcfaccc-3ca,Cloud Analytics Content Hub,events,6167.28,19308.24,18,2025-05-10,marketing_platform
5cad0bdd-b78,Google Ads - Product,linkedin,8919.97,16794.28,14,2025-05-10,marketing_platform
b402c960-c3a,Annual User Conference,email,8097.27,6437.79,5,2025-05-10,marketing_platform
1da221b5-c4c,Partner Co-Marketing,content_marketing,5082.46,6190.86,35,2025-05-10,marketing_platform
d574860d-54b,Developer Community Events,email,8580.15,28816.57,36,2025-05-10,marketing_platform
d2e23787-257,Usage Expansion Plays,content_marketing,6923.05,20869.11,37,2025-05-10,marketing_platform
2e180b17-65f,Product-Led Growth Retargeting,email,2542.05,8342.99,27,2025-05-10,marketing_platform
6c5341ec-47e,Enterprise Webinar Series,email,6486.01,6519.25,74,2025-05-10,marketing_platform
22a23c02-a8b,Analyst Report Sponsorship,google_ads,3563.77,1611.64,15,2025-05-10,marketing_platform
c8f800a0-8ef,RevOps Field Dinner,email,1466.53,4791.69,45,2025-05-10,marketing_platform
88ba642c-09f,Competitive Takeout,webinars,485.12,1092.97,19,2025-05-10,marketing_platform
af6b8a31-408,Usage Expansion Plays,linkedin,3955.71,9851.65,66,2025-05-09,marketing_platform
57a97a15-203,Finance Leader Roundtable,webinars,6821.11,21019.3,73,2025-05-09,marketing_platform
8a68e2a8-593,Cloud Analytics Content Hub,events,3812.6,5484.82,74,2025-05-09,marketing_platform
f400811b-17d,Customer Proof Campaign,google_ads,1243.84,2636.79,15,2025-05-09,marketing_platform
a56d8e7c-c56,LinkedIn ABM Campaign,email,7200.03,7314.45,73,2025-05-09,marketing_platform
0476fcbe-984,Analyst Report Sponsorship,webinars,461.81,607.82,24,2025-05-09,marketing_platform
5b1d7275-f25,Email Nurture - Enterprise,webinars,3330.32,8388.87,19,2025-05-09,marketing_platform
b1709241-5d9,Google Ads - Brand,google_ads,341.03,270.19,7,2025-05-09,marketing_platform
ba768a5d-d61,Partner Co-Marketing,email,4859.02,9502.51,49,2025-05-09,marketing_platform
3beb7eae-a3c,Developer Community Events,webinars,1844.82,2456.97,63,2025-05-08,marketing_platform
6e0dad74-478,Usage Expansion Plays,google_ads,337.67,562.68,35,2025-05-08,marketing_platform
1c58466f-c2a,Annual User Conference,events,9374.92,8415.39,43,2025-05-08,marketing_platform
fc34f357-076,Google Ads - Brand,email,1645.27,3120.62,17,2025-05-08,marketing_platform
1c5c5655-fd6,Cloud Analytics Content Hub,email,9475.18,23800.8,2,2025-05-08,marketing_platform
df98cb53-32c,Email Nurture - Enterprise,email,1558.37,1458.67,44,2025-05-08,marketing_platform
0df00a88-079,Product-Led Growth Retargeting,webinars,6850.44,22295.99,61,2025-05-07,marketing_platform
1b51bdf6-4ce,Analyst Report Sponsorship,webinars,7034.99,20259.52,60,2025-05-07,marketing_platform
314841a7-715,Cloud Analytics Content Hub,events,2287.79,6063.49,12,2025-05-07,marketing_platform
f84376ad-a49,Google Ads - Product,events,767.37,1865.52,30,2025-05-07,marketing_platform
aeccd939-9ea,Developer Community Events,google_ads,1300.7,2617.07,34,2025-05-07,marketing_platform
f4512e51-084,Enterprise Webinar Series,events,9419.83,15226.66,69,2025-05-07,marketing_platform
16486bdf-c7c,Google Ads - Brand,email,4044.63,8485.29,71,2025-05-07,marketing_platform
1ed6c878-648,Usage Expansion Plays,email,3129.07,4544.76,33,2025-05-07,marketing_platform
866cb642-407,Partner Co-Marketing,content_marketing,9487.01,23844.27,63,2025-05-07,marketing_platform
d0358c56-4ec,Annual User Conference,google_ads,9223.38,6512.02,24,2025-05-06,marketing_platform
e5259959-a23,Finance Leader Roundtable,email,4728.94,8103.81,1,2025-05-06,marketing_platform
0a83a78b-4bd,RevOps Field Dinner,linkedin,634.44,2048.27,29,2025-05-06,marketing_platform
202ff223-20a,Partner Co-Marketing,email,5716.03,4097.36,37,2025-05-06,marketing_platform
87e578ee-f3b,Email Nurture - Enterprise,linkedin,5598.38,11791.43,69,2025-05-06,marketing_platform
f5da27ae-a67,Customer Proof Campaign,events,7858.53,26544.21,31,2025-05-06,marketing_platform
772453b4-0b4,Cloud Analytics Content Hub,linkedin,4571.26,3192.7,53,2025-05-06,marketing_platform
a47039cd-3af,Product-Led Growth Retargeting,events,2168.57,767.34,49,2025-05-06,marketing_platform
640bd3f1-a70,Cloud Analytics Content Hub,email,4334.68,8030.03,11,2025-05-05,marketing_platform
8b4412ae-776,Usage Expansion Plays,webinars,5620.96,3203.32,57,2025-05-05,marketing_platform
095a4aa2-970,Google Ads - Product,webinars,1696.19,5171.56,40,2025-05-05,marketing_platform
af15906c-a6a,Annual User Conference,email,8199.56,8518.41,63,2025-05-05,marketing_platform
4971e750-3cc,Finance Leader Roundtable,email,8259.16,15458.89,6,2025-05-05,marketing_platform
70cdd9c8-014,LinkedIn ABM Campaign,webinars,3427.36,2925.98,3,2025-05-05,marketing_platform
f11d5d04-b21,Competitive Takeout,google_ads,1182.86,1797.29,22,2025-05-04,marketing_platform
9d3527c5-ac6,Usage Expansion Plays,google_ads,9180.19,30285.38,49,2025-05-04,marketing_platform
f26d8121-61e,Developer Community Events,events,2902.31,4412.09,18,2025-05-04,marketing_platform
ea0630ca-e3e,Partner Co-Marketing,content_marketing,8818.6,24905.52,57,2025-05-04,marketing_platform
d6c6680b-5b5,Google Ads - Product,events,4756.09,4096.83,6,2025-05-04,marketing_platform
2201179b-ef9,Annual User Conference,email,2608.06,6690.16,42,2025-05-04,marketing_platform
1878446e-251,Finance Leader Roundtable,email,8585.31,5942.53,28,2025-05-04,marketing_platform
1c3a3df5-76a,Email Nurture - Enterprise,linkedin,8415.76,21058.27,3,2025-05-04,marketing_platform
82090756-9bb,Google Ads - Brand,content_marketing,3429.23,4734.36,40,2025-05-04,marketing_platform
265df997-c06,Customer Proof Campaign,google_ads,1984.35,1761.61,16,2025-05-04,marketing_platform
594067b9-8f2,RevOps Field Dinner,events,6918.84,19590.03,13,2025-05-04,marketing_platform
d146a2a7-a00,Analyst Report Sponsorship,linkedin,7490.36,6684.7,10,2025-05-04,marketing_platform
cd8ee09c-a32,Usage Expansion Plays,linkedin,3411.2,5748.66,50,2025-05-03,marketing_platform
f6415b9b-cfa,Product-Led Growth Retargeting,email,5494.62,8204.78,9,2025-05-03,marketing_platform
5e3523f6-b27,Competitive Takeout,email,9017.48,24075.4,40,2025-05-03,marketing_platform
7dd703b5-af9,Google Ads - Product,google_ads,2821.03,4957.06,15,2025-05-03,marketing_platform
cb8f5b4f-f60,Enterprise Webinar Series,content_marketing,3954.64,10118.21,26,2025-05-03,marketing_platform
590c8513-854,Developer Community Events,email,3951.08,5365.35,42,2025-05-03,marketing_platform
1e523350-946,Email Nurture - Enterprise,content_marketing,854.22,2335.41,24,2025-05-03,marketing_platform
b919d0c9-e48,Finance Leader Roundtable,email,3273.08,2229.52,13,2025-05-03,marketing_platform
2dd76af2-d8a,Enterprise Webinar Series,google_ads,2418.41,7549.69,10,2025-05-02,marketing_platform
b7f17b6c-d4d,Finance Leader Roundtable,email,2529.8,8331.63,43,2025-05-02,marketing_platform
4dee55e4-898,Cloud Analytics Content Hub,webinars,444.49,1391.56,49,2025-05-02,marketing_platform
72dcf158-b58,Analyst Report Sponsorship,google_ads,5922.45,8164.69,62,2025-05-02,marketing_platform
ab621550-22f,Partner Co-Marketing,events,1811.53,4034.26,36,2025-05-02,marketing_platform
088ae66c-d0a,Email Nurture - Enterprise,google_ads,6112.4,6342.11,22,2025-05-02,marketing_platform
1fefcee2-207,Google Ads - Product,events,8936.02,7352.98,66,2025-05-02,marketing_platform
1fe675e1-afd,Product-Led Growth Retargeting,linkedin,6222.38,2227.36,37,2025-05-01,marketing_platform
d606257c-11e,Developer Community Events,events,8422.85,11987.31,27,2025-05-01,marketing_platform
d7a6347e-4b8,Google Ads - Product,events,6472.37,8461.93,46,2025-05-01,marketing_platform
44c885d1-6aa,LinkedIn ABM Campaign,email,7604.76,9709.71,41,2025-05-01,marketing_platform
c56e6ac1-f3f,Usage Expansion Plays,events,7129.85,7716.82,8,2025-05-01,marketing_platform
2df5461e-d70,Annual User Conference,google_ads,3916.57,10051.53,41,2025-05-01,marketing_platform
e19250cd-b1d,Email Nurture - Enterprise,linkedin,9397.19,18656.72,51,2025-04-30,marketing_platform
d9485b0e-9d7,Google Ads - Brand,content_marketing,5185.46,3513.93,57,2025-04-30,marketing_platform
8ac16c74-760,LinkedIn ABM Campaign,events,5977.07,4759.36,47,2025-04-30,marketing_platform
652760cf-3b3,Cloud Analytics Content Hub,google_ads,4696.22,6862.26,19,2025-04-30,marketing_platform
9ef15cb6-082,Customer Proof Campaign,webinars,373.39,407.98,31,2025-04-30,marketing_platform
625fa4ec-233,Competitive Takeout,google_ads,1946.66,3081.45,23,2025-04-30,marketing_platform
f6b3b919-a00,Developer Community Events,events,1271.66,2055.44,26,2025-04-30,marketing_platform
4bd78049-7b3,Annual User Conference,webinars,9013.1,18360.2,12,2025-04-30,marketing_platform
28ce460c-0b2,RevOps Field Dinner,google_ads,336.42,372.24,65,2025-04-30,marketing_platform
eb91fbea-3a7,RevOps Field Dinner,events,1202.42,658.12,74,2025-04-29,marketing_platform
5de8185d-549,Cloud Analytics Content Hub,google_ads,3827.08,9298.79,27,2025-04-29,marketing_platform
a31421d0-940,Google Ads - Brand,events,8980.96,4746.73,44,2025-04-29,marketing_platform
f48cc01b-598,Competitive Takeout,events,1681.69,4177.1,39,2025-04-29,marketing_platform
4b80b249-319,Developer Community Events,webinars,5631.24,13489.62,72,2025-04-29,marketing_platform
761fd878-00c,Analyst Report Sponsorship,email,4318.78,14026.46,31,2025-04-29,marketing_platform
91f35db9-edb,Partner Co-Marketing,google_ads,4493.74,2039.29,40,2025-04-29,marketing_platform
a5d2132d-a40,Customer Proof Campaign,webinars,4231.18,6694.42,3,2025-04-28,marketing_platform
c328599e-e5d,Cloud Analytics Content Hub,google_ads,522.78,1739.43,53,2025-04-28,marketing_platform
b5751773-9aa,Competitive Takeout,google_ads,4181.97,11602.36,10,2025-04-28,marketing_platform
adbc1b49-091,Google Ads - Product,linkedin,2393.6,2780.56,48,2025-04-28,marketing_platform
1390f19c-8ab,Analyst Report Sponsorship,google_ads,6167.11,6887.94,7,2025-04-28,marketing_platform
060c2d6c-1e0,Google Ads - Brand,google_ads,4102.89,11841.93,42,2025-04-28,marketing_platform
c634c8c7-1ea,RevOps Field Dinner,google_ads,5534.16,8017.03,56,2025-04-27,marketing_platform
cf581199-079,Competitive Takeout,content_marketing,4997.87,16272.51,63,2025-04-27,marketing_platform
6cc05bd1-83e,Usage Expansion Plays,email,2166.67,4495.82,26,2025-04-27,marketing_platform
a1c68bde-e46,Cloud Analytics Content Hub,linkedin,7038.88,13507.59,17,2025-04-27,marketing_platform
f4f2234c-e8f,Developer Community Events,webinars,2952.28,1834.32,20,2025-04-27,marketing_platform
1f46a122-648,LinkedIn ABM Campaign,email,6334.23,18035.28,10,2025-04-27,marketing_platform
32b65198-90a,Enterprise Webinar Series,linkedin,5141.96,5271.39,40,2025-04-27,marketing_platform
30352af1-d9f,Product-Led Growth Retargeting,events,3817.5,6820.1,54,2025-04-27,marketing_platform
921ed936-fe5,Email Nurture - Enterprise,email,9289.23,19783.11,47,2025-04-27,marketing_platform
08c0f824-250,Partner Co-Marketing,webinars,4628.28,8730.62,68,2025-04-27,marketing_platform
8e90cec4-5f6,Customer Proof Campaign,google_ads,1923.98,2599.46,22,2025-04-27,marketing_platform
52339807-a9c,Annual User Conference,events,8750.9,20061.48,46,2025-04-27,marketing_platform
c945dbf7-d09,Analyst Report Sponsorship,webinars,1977.65,6538.05,1,2025-04-26,marketing_platform
1c31e0a7-afc,RevOps Field Dinner,google_ads,717.95,347.05,26,2025-04-26,marketing_platform
dce31d0a-ec6,Product-Led Growth Retargeting,email,4179.12,9193.62,11,2025-04-26,marketing_platform
c9ef5402-1f5,Annual User Conference,google_ads,6383.66,18569.87,50,2025-04-26,marketing_platform
8a26bedb-436,Partner Co-Marketing,events,3448.82,6717.42,10,2025-04-26,marketing_platform
f4b46f8c-423,Usage Expansion Plays,webinars,1989.08,5763.3,67,2025-04-26,marketing_platform
2398749f-efb,Competitive Takeout,webinars,6960.39,4681.52,43,2025-04-26,marketing_platform
65c88315-362,Enterprise Webinar Series,email,514.45,277.52,32,2025-04-26,marketing_platform
a594c42d-a11,Developer Community Events,linkedin,7047.31,9562.39,58,2025-04-26,marketing_platform
fcb207eb-cbd,Email Nurture - Enterprise,events,6631.96,11883.78,39,2025-04-26,marketing_platform
fa014eee-bb6,Google Ads - Brand,email,2480.32,3744.33,2,2025-04-26,marketing_platform
2e9d6fbd-4dc,RevOps Field Dinner,linkedin,2696.66,8365.8,36,2025-04-25,marketing_platform
f9c39613-303,Cloud Analytics Content Hub,webinars,4781.79,2787.78,70,2025-04-25,marketing_platform
530f7792-843,Product-Led Growth Retargeting,google_ads,9156.38,10117.08,30,2025-04-25,marketing_platform
655c9872-08b,Email Nurture - Enterprise,email,4036.99,5403.23,14,2025-04-25,marketing_platform
f3ddbe02-912,Finance Leader Roundtable,google_ads,5650.71,17373.21,50,2025-04-25,marketing_platform
5524d86b-4bb,Annual User Conference,webinars,1252.96,3653.12,65,2025-04-25,marketing_platform
9a3681fb-437,LinkedIn ABM Campaign,events,7224.02,22374.99,1,2025-04-25,marketing_platform
6c9ad8ca-fa3,Usage Expansion Plays,webinars,1351.41,3906.54,26,2025-04-25,marketing_platform
e7b13a63-135,Enterprise Webinar Series,events,8555.99,4750.43,20,2025-04-25,marketing_platform
0b84378f-7da,Developer Community Events,email,2686.52,8766.58,72,2025-04-25,marketing_platform
4eecce46-24f,Cloud Analytics Content Hub,events,4958.98,7347.73,74,2025-04-24,marketing_platform
71f664e0-21c,Email Nurture - Enterprise,google_ads,2538.87,1216.95,46,2025-04-24,marketing_platform
183a68e1-419,Partner Co-Marketing,content_marketing,7149.24,15891.66,62,2025-04-24,marketing_platform
d7a67489-223,Competitive Takeout,webinars,7301.05,24273.13,55,2025-04-24,marketing_platform
bc3f2197-767,Product-Led Growth Retargeting,content_marketing,8763.71,23740.83,57,2025-04-24,marketing_platform
5acdf348-277,Annual User Conference,content_marketing,5013.28,7614.71,54,2025-04-24,marketing_platform
235968d5-5a2,Enterprise Webinar Series,events,4162.16,7601.53,8,2025-04-24,marketing_platform
1af8b4a6-040,Usage Expansion Plays,webinars,8250.67,11423.46,13,2025-04-23,marketing_platform
53e21cfd-7a2,Competitive Takeout,email,4390.05,3416.16,3,2025-04-23,marketing_platform
28008d97-bfb,Google Ads - Product,email,630.64,1532.52,65,2025-04-23,marketing_platform
0f1b2177-836,Enterprise Webinar Series,email,3930.02,5273.82,35,2025-04-23,marketing_platform
88b0eef4-752,Customer Proof Campaign,events,803.51,1043.94,7,2025-04-23,marketing_platform
ae4ba598-f19,Email Nurture - Enterprise,linkedin,7301.42,12610.66,24,2025-04-23,marketing_platform
3c34447c-95f,Email Nurture - Enterprise,linkedin,1323.44,869.02,15,2025-04-22,marketing_platform
aaac70a6-457,Annual User Conference,linkedin,8658.3,18411.35,54,2025-04-22,marketing_platform
16f649d5-f70,Google Ads - Brand,events,6604.59,7360.29,29,2025-04-22,marketing_platform
5f61d27a-76a,Customer Proof Campaign,webinars,5157.57,7700.99,3,2025-04-22,marketing_platform
ca2b10b5-a7b,LinkedIn ABM Campaign,content_marketing,4118.02,7226.03,54,2025-04-22,marketing_platform
79ea5da8-3eb,Partner Co-Marketing,google_ads,7879.64,24105.07,56,2025-04-22,marketing_platform
523ac576-25f,Finance Leader Roundtable,webinars,3655.35,6901.56,45,2025-04-22,marketing_platform
9bec2a44-651,Cloud Analytics Content Hub,webinars,9140.02,3305.34,59,2025-04-22,marketing_platform
022e19c4-ff2,RevOps Field Dinner,events,518.52,994.27,34,2025-04-22,marketing_platform
e6e4b618-dac,Analyst Report Sponsorship,linkedin,5963.26,7956.83,48,2025-04-22,marketing_platform
e58ad9cb-952,Competitive Takeout,content_marketing,807.12,1159.79,23,2025-04-22,marketing_platform
5b83cf1e-36e,Customer Proof Campaign,email,1055.66,2336.91,63,2025-04-21,marketing_platform
4b823a05-12d,Enterprise Webinar Series,webinars,5487.63,2655.4,60,2025-04-21,marketing_platform
7e433653-ed8,Partner Co-Marketing,content_marketing,9012.81,20250.74,65,2025-04-21,marketing_platform
148697c5-11e,RevOps Field Dinner,events,7184.79,6809.72,57,2025-04-21,marketing_platform
be87f574-339,LinkedIn ABM Campaign,content_marketing,3300.11,6469.63,23,2025-04-21,marketing_platform
a6335648-7fe,Email Nurture - Enterprise,content_marketing,7267.58,3660.88,66,2025-04-21,marketing_platform
5054a968-ef7,Finance Leader Roundtable,google_ads,5321.29,14111.56,24,2025-04-21,marketing_platform
4b5488ec-7f7,Google Ads - Brand,webinars,7923.02,12262.48,75,2025-04-21,marketing_platform
b3ba383c-063,Cloud Analytics Content Hub,linkedin,8537.69,16208.89,48,2025-04-21,marketing_platform
98d31f91-682,Annual User Conference,events,7038.85,20671.71,52,2025-04-21,marketing_platform
8d824eef-29f,Enterprise Webinar Series,events,2767.91,3354.96,6,2025-04-20,marketing_platform
bb7300d3-c82,Competitive Takeout,events,6919.25,14363.59,68,2025-04-20,marketing_platform
0c164d7f-8cd,Product-Led Growth Retargeting,google_ads,5665.98,7573.35,34,2025-04-20,marketing_platform
9212b330-1c1,Email Nurture - Enterprise,content_marketing,3528.28,11343.54,67,2025-04-20,marketing_platform
4d019bb6-a7a,Customer Proof Campaign,content_marketing,7559.87,16139.52,3,2025-04-20,marketing_platform
422b0681-558,Usage Expansion Plays,events,3599.03,9379.15,46,2025-04-20,marketing_platform
09bab820-2c8,Analyst Report Sponsorship,linkedin,5138.5,15138.11,13,2025-04-20,marketing_platform
e1770e87-68a,Annual User Conference,events,1228.24,1423.97,39,2025-04-20,marketing_platform
28cf2f8e-afd,RevOps Field Dinner,linkedin,1281.61,2187.51,28,2025-04-20,marketing_platform
89938c83-352,Developer Community Events,email,7443.4,8599.56,4,2025-04-20,marketing_platform
56b15d45-3ed,LinkedIn ABM Campaign,linkedin,982.78,1475.41,6,2025-04-19,marketing_platform
a8aac48b-661,Developer Community Events,content_marketing,6200.78,11094.84,14,2025-04-19,marketing_platform
381ea80e-952,Product-Led Growth Retargeting,content_marketing,5299.63,8701.93,10,2025-04-19,marketing_platform
19eeaf36-810,Competitive Takeout,events,1384.0,773.52,48,2025-04-19,marketing_platform
5ab13439-751,Customer Proof Campaign,webinars,3651.71,4457.76,45,2025-04-19,marketing_platform
b540b8ff-14d,Finance Leader Roundtable,events,5656.95,8550.32,63,2025-04-19,marketing_platform
4e6ea725-d03,Annual User Conference,webinars,927.32,1812.41,52,2025-04-18,marketing_platform
1408d981-8e8,Customer Proof Campaign,events,9033.16,24279.45,31,2025-04-18,marketing_platform
66aab495-049,RevOps Field Dinner,webinars,4054.0,7910.7,20,2025-04-18,marketing_platform
575318c9-205,Developer Community Events,events,974.93,2406.7,28,2025-04-18,marketing_platform
a45197d3-a51,Google Ads - Brand,webinars,699.2,1500.69,39,2025-04-18,marketing_platform
f00b7bd3-117,Google Ads - Product,content_marketing,1835.98,5085.76,47,2025-04-18,marketing_platform
fb129972-6ae,Enterprise Webinar Series,email,2879.64,5420.32,59,2025-04-18,marketing_platform
41d09900-f2a,LinkedIn ABM Campaign,events,1696.26,1879.73,32,2025-04-17,marketing_platform
1e138b39-f59,Cloud Analytics Content Hub,linkedin,5378.54,11027.05,14,2025-04-17,marketing_platform
2f046fc0-d14,Developer Community Events,webinars,352.89,655.23,22,2025-04-17,marketing_platform
639a645c-24f,Annual User Conference,linkedin,5760.88,3928.82,27,2025-04-17,marketing_platform
8e0cfd62-592,Usage Expansion Plays,webinars,344.13,421.85,31,2025-04-17,marketing_platform
863253f3-33d,Product-Led Growth Retargeting,webinars,5809.59,5232.08,19,2025-04-17,marketing_platform
9199691b-b8a,Email Nurture - Enterprise,webinars,8877.58,9646.9,29,2025-04-17,marketing_platform
db6df9c4-ee4,Competitive Takeout,webinars,3642.71,4075.16,74,2025-04-17,marketing_platform
f7c83821-2b9,Google Ads - Product,events,1384.11,4701.54,70,2025-04-17,marketing_platform
c5c24838-ba4,RevOps Field Dinner,google_ads,8263.33,27157.28,23,2025-04-17,marketing_platform
221c05cd-349,LinkedIn ABM Campaign,google_ads,7406.85,3124.85,70,2025-04-16,marketing_platform
a2a5a636-c98,Usage Expansion Plays,content_marketing,1112.63,704.43,53,2025-04-16,marketing_platform
219e9f5d-601,RevOps Field Dinner,webinars,5493.83,18156.99,59,2025-04-16,marketing_platform
eb7289f8-0ac,Cloud Analytics Content Hub,google_ads,5161.4,10128.64,39,2025-04-16,marketing_platform
d8c4ee53-3d7,Product-Led Growth Retargeting,events,3525.28,6091.68,70,2025-04-16,marketing_platform
4fd69f37-054,Google Ads - Brand,events,6728.92,17216.84,25,2025-04-16,marketing_platform
ffc3dade-0bd,Customer Proof Campaign,events,361.95,1000.48,73,2025-04-16,marketing_platform
2141b892-c19,Annual User Conference,events,3776.16,12277.64,18,2025-04-15,marketing_platform
8b2def24-674,Email Nurture - Enterprise,email,5446.54,12956.74,12,2025-04-15,marketing_platform
4adeffda-426,Partner Co-Marketing,linkedin,7539.16,6679.49,17,2025-04-15,marketing_platform
3dc06e79-6e9,Customer Proof Campaign,webinars,1302.06,1159.29,74,2025-04-15,marketing_platform
1685efa3-c93,Competitive Takeout,content_marketing,8759.45,26539.07,47,2025-04-15,marketing_platform
dfcb5da2-39c,Analyst Report Sponsorship,content_marketing,3487.47,9427.54,67,2025-04-15,marketing_platform
f6fc95cf-872,Enterprise Webinar Series,email,5332.48,2758.04,13,2025-04-15,marketing_platform
9138d371-9e4,Usage Expansion Plays,content_marketing,8149.88,14361.7,44,2025-04-14,marketing_platform
ba5d80c9-2e3,Email Nurture - Enterprise,email,1809.82,4017.34,30,2025-04-14,marketing_platform
cdd1ace7-bd6,Product-Led Growth Retargeting,email,7391.24,15986.65,15,2025-04-14,marketing_platform
5511bd2c-2e2,Competitive Takeout,webinars,8764.39,29337.39,12,2025-04-14,marketing_platform
23e8f4bf-c52,Developer Community Events,webinars,4275.6,8190.43,7,2025-04-14,marketing_platform
aa5af189-f5b,Analyst Report Sponsorship,google_ads,4608.49,4251.03,68,2025-04-14,marketing_platform
fa68e3ec-7b2,Enterprise Webinar Series,google_ads,3177.54,2195.24,70,2025-04-14,marketing_platform
84298b82-3fa,Customer Proof Campaign,events,4251.21,6782.81,21,2025-04-14,marketing_platform
129a7a98-84e,LinkedIn ABM Campaign,google_ads,5819.75,12223.56,47,2025-04-14,marketing_platform
269a713c-968,Enterprise Webinar Series,email,7443.04,10857.22,25,2025-04-13,marketing_platform
b2b7859a-bb7,LinkedIn ABM Campaign,linkedin,8981.59,13005.26,35,2025-04-13,marketing_platform
705456a4-a39,Google Ads - Brand,content_marketing,4578.67,4966.75,59,2025-04-13,marketing_platform
6febc55d-2c0,Product-Led Growth Retargeting,google_ads,3679.22,7103.11,69,2025-04-13,marketing_platform
a151e67b-3f4,Annual User Conference,events,2398.7,6609.36,39,2025-04-13,marketing_platform
a58c124a-ab3,Email Nurture - Enterprise,events,5985.54,7060.26,24,2025-04-13,marketing_platform
ae25567c-927,Finance Leader Roundtable,email,1229.27,1342.42,59,2025-04-13,marketing_platform
e83f7cd0-7af,Cloud Analytics Content Hub,linkedin,5567.39,17019.7,9,2025-04-13,marketing_platform
141f6e41-f13,Developer Community Events,google_ads,5341.79,5916.21,46,2025-04-13,marketing_platform
b5df120b-0c9,RevOps Field Dinner,webinars,8725.92,13847.43,67,2025-04-13,marketing_platform
aacce0e9-f05,Product-Led Growth Retargeting,content_marketing,7301.38,23261.45,37,2025-04-12,marketing_platform
87139b49-41c,Enterprise Webinar Series,google_ads,4420.88,4993.15,27,2025-04-12,marketing_platform
c5dded87-e5d,Annual User Conference,events,5615.56,11895.11,19,2025-04-12,marketing_platform
7a5b1dc3-c1e,Developer Community Events,email,7565.99,16485.84,43,2025-04-12,marketing_platform
39b42e6a-26d,Finance Leader Roundtable,events,9384.5,20830.28,31,2025-04-12,marketing_platform
babefc5d-6aa,Partner Co-Marketing,linkedin,7561.56,18384.45,2,2025-04-12,marketing_platform
636694ad-439,Usage Expansion Plays,google_ads,2145.36,6946.7,9,2025-04-12,marketing_platform
d31e32ef-26a,Google Ads - Brand,email,2082.93,4774.72,9,2025-04-12,marketing_platform
04d71a7b-c62,RevOps Field Dinner,linkedin,7864.06,4401.43,57,2025-04-12,marketing_platform
SPEND-DUP-1-A,Duplicated Spend Control 1,linkedin,5000,7000.0,11,2025-07-08,marketing_platform
SPEND-DUP-1-B,Duplicated Spend Control 1,linkedin,5000,7000.0,11,2025-07-08,marketing_platform
SPEND-DUP-2-A,Duplicated Spend Control 2,google_ads,4000,5600.0,12,2025-07-08,marketing_platform
SPEND-DUP-2-B,Duplicated Spend Control 2,google_ads,4000,5600.0,12,2025-07-08,marketing_platform
SPEND-DUP-3-A,Duplicated Spend Control 3,linkedin,3000,4200.0,13,2025-07-08,marketing_platform
SPEND-DUP-3-B,Duplicated Spend Control 3,linkedin,3000,4200.0,13,2025-07-08,marketing_platform
SPEND-DUP-4-A,Duplicated Spend Control 4,google_ads,2500,3500.0,14,2025-07-08,marketing_platform
SPEND-DUP-4-B,Duplicated Spend Control 4,google_ads,2500,3500.0,14,2025-07-08,marketing_platform
SPEND-DUP-5-A,Duplicated Spend Control 5,linkedin,2000,2800.0,15,2025-07-08,marketing_platform
SPEND-DUP-5-B,Duplicated Spend Control 5,linkedin,2000,2800.0,15,2025-07-08,marketing_platform
SPEND-DUP-6-A,Duplicated Spend Control 6,google_ads,1500,2100.0,16,2025-07-08,marketing_platform
SPEND-DUP-6-B,Duplicated Spend Control 6,google_ads,1500,2100.0,16,2025-07-08,marketing_platform
